RegionName,StateName,Date,Avg_Price
Ventura,CA,2003-06-30,417978
North Port-Sarasota-Bradenton,FL,2003-06-30,194955
Stockton,CA,2003-06-30,217879
Fort Myers,FL,2003-06-30,186978
Lakeland,FL,2003-06-30,120163
Daytona Beach,FL,2003-06-30,136745
Melbourne,FL,2003-06-30,140543
Santa Rosa,CA,2003-06-30,444974
Pensacola,FL,2003-06-30,117718
Visalia,CA,2003-06-30,123846
Port St. Lucie,FL,2003-06-30,156975
Santa Maria-Santa Barbara,CA,2003-06-30,520556
Salinas,CA,2003-06-30,386195
Vallejo,CA,2003-06-30,285342
Tallahassee,FL,2003-06-30,129630
Naples,FL,2003-06-30,277443
San Luis Obispo,CA,2003-06-30,422381
Gainesville,FL,2003-06-30,137830
Santa Cruz,CA,2003-06-30,543348
Crestview-Fort Walton Beach-Destin,FL,2003-06-30,158425
Panama City,FL,2003-06-30,135219
Redding,CA,2003-06-30,150782
Punta Gorda,FL,2003-06-30,137531
Homosassa Springs,FL,2003-06-30,110545
Vero Beach,FL,2003-06-30,153421
Napa,CA,2003-06-30,391328
The Villages,FL,2003-06-30,158453
Lake City,FL,2003-06-30,76093
Okeechobee,FL,2003-06-30,109836
Clewiston,FL,2003-06-30,86293
Arcadia,FL,2003-06-30,84694
Wauchula,FL,2003-06-30,69036
Los Angeles-Long Beach-Anaheim,CA,2003-07-31,378359
Miami-Fort Lauderdale,FL,2003-07-31,209072
San Francisco,CA,2003-07-31,554834
Riverside,CA,2003-07-31,221672
San Diego,CA,2003-07-31,423314
Tampa,FL,2003-07-31,147552
Sacramento,CA,2003-07-31,295136
Orlando,FL,2003-07-31,164405
San Jose,CA,2003-07-31,519348
Jacksonville,FL,2003-07-31,152791
Fresno,CA,2003-07-31,175235
Bakersfield,CA,2003-07-31,155377
Ventura,CA,2003-07-31,421789
North Port-Sarasota-Bradenton,FL,2003-07-31,196502
Stockton,CA,2003-07-31,219628
Fort Myers,FL,2003-07-31,188537
Lakeland,FL,2003-07-31,120706
Daytona Beach,FL,2003-07-31,138593
Melbourne,FL,2003-07-31,142030
Santa Rosa,CA,2003-07-31,448351
Pensacola,FL,2003-07-31,118071
Visalia,CA,2003-07-31,125094
Port St. Lucie,FL,2003-07-31,159098
Santa Maria-Santa Barbara,CA,2003-07-31,528970
Salinas,CA,2003-07-31,390594
Vallejo,CA,2003-07-31,288365
Tallahassee,FL,2003-07-31,130661
Naples,FL,2003-07-31,280337
San Luis Obispo,CA,2003-07-31,426860
Gainesville,FL,2003-07-31,139007
Santa Cruz,CA,2003-07-31,544831
Crestview-Fort Walton Beach-Destin,FL,2003-07-31,158870
Panama City,FL,2003-07-31,136276
Redding,CA,2003-07-31,152907
Punta Gorda,FL,2003-07-31,139003
Homosassa Springs,FL,2003-07-31,111290
Vero Beach,FL,2003-07-31,154824
Napa,CA,2003-07-31,396049
The Villages,FL,2003-07-31,159356
Lake City,FL,2003-07-31,76510
Okeechobee,FL,2003-07-31,110227
Clewiston,FL,2003-07-31,86901
Arcadia,FL,2003-07-31,85302
Wauchula,FL,2003-07-31,69449
Los Angeles-Long Beach-Anaheim,CA,2003-08-31,384394
Miami-Fort Lauderdale,FL,2003-08-31,211295
San Francisco,CA,2003-08-31,558718
Riverside,CA,2003-08-31,224525
San Diego,CA,2003-08-31,428982
Tampa,FL,2003-08-31,148694
Sacramento,CA,2003-08-31,298038
Orlando,FL,2003-08-31,165274
San Jose,CA,2003-08-31,520933
Jacksonville,FL,2003-08-31,153869
Fresno,CA,2003-08-31,178200
Bakersfield,CA,2003-08-31,157150
Ventura,CA,2003-08-31,427133
North Port-Sarasota-Bradenton,FL,2003-08-31,198277
Stockton,CA,2003-08-31,221431
Fort Myers,FL,2003-08-31,189688
Lakeland,FL,2003-08-31,121150
Daytona Beach,FL,2003-08-31,140251
Melbourne,FL,2003-08-31,143566
Santa Rosa,CA,2003-08-31,452241
Pensacola,FL,2003-08-31,118353
Visalia,CA,2003-08-31,126754
Port St. Lucie,FL,2003-08-31,161382
Santa Maria-Santa Barbara,CA,2003-08-31,536533
Salinas,CA,2003-08-31,395353
Vallejo,CA,2003-08-31,291213
Tallahassee,FL,2003-08-31,131909
Naples,FL,2003-08-31,282661
San Luis Obispo,CA,2003-08-31,431103
Gainesville,FL,2003-08-31,140359
Santa Cruz,CA,2003-08-31,547593
Crestview-Fort Walton Beach-Destin,FL,2003-08-31,160476
Panama City,FL,2003-08-31,137739
Redding,CA,2003-08-31,154703
Punta Gorda,FL,2003-08-31,140535
Homosassa Springs,FL,2003-08-31,112028
Vero Beach,FL,2003-08-31,156094
Napa,CA,2003-08-31,401490
The Villages,FL,2003-08-31,160388
Lake City,FL,2003-08-31,77315
Okeechobee,FL,2003-08-31,111005
Clewiston,FL,2003-08-31,87650
Arcadia,FL,2003-08-31,86058
Wauchula,FL,2003-08-31,69966
Los Angeles-Long Beach-Anaheim,CA,2003-09-30,391384
Miami-Fort Lauderdale,FL,2003-09-30,213836
San Francisco,CA,2003-09-30,563570
Riverside,CA,2003-09-30,227870
San Diego,CA,2003-09-30,435718
Tampa,FL,2003-09-30,149938
Sacramento,CA,2003-09-30,300867
Orlando,FL,2003-09-30,166318
San Jose,CA,2003-09-30,524466
Jacksonville,FL,2003-09-30,155024
Fresno,CA,2003-09-30,181457
Bakersfield,CA,2003-09-30,158924
Ventura,CA,2003-09-30,432839
North Port-Sarasota-Bradenton,FL,2003-09-30,200505
Stockton,CA,2003-09-30,223873
Fort Myers,FL,2003-09-30,191153
Lakeland,FL,2003-09-30,121717
Daytona Beach,FL,2003-09-30,141616
Melbourne,FL,2003-09-30,145513
Santa Rosa,CA,2003-09-30,457617
Pensacola,FL,2003-09-30,118909
Visalia,CA,2003-09-30,128687
Port St. Lucie,FL,2003-09-30,164288
Santa Maria-Santa Barbara,CA,2003-09-30,544184
Salinas,CA,2003-09-30,399700
Vallejo,CA,2003-09-30,294282
Tallahassee,FL,2003-09-30,133324
Naples,FL,2003-09-30,284690
San Luis Obispo,CA,2003-09-30,435656
Gainesville,FL,2003-09-30,142057
Santa Cruz,CA,2003-09-30,550262
Crestview-Fort Walton Beach-Destin,FL,2003-09-30,161709
Panama City,FL,2003-09-30,139489
Redding,CA,2003-09-30,157202
Punta Gorda,FL,2003-09-30,142135
Homosassa Springs,FL,2003-09-30,112783
Vero Beach,FL,2003-09-30,157595
Napa,CA,2003-09-30,409005
The Villages,FL,2003-09-30,161454
Lake City,FL,2003-09-30,79031
Okeechobee,FL,2003-09-30,112138
Clewiston,FL,2003-09-30,88659
Arcadia,FL,2003-09-30,87007
Wauchula,FL,2003-09-30,70629
Los Angeles-Long Beach-Anaheim,CA,2003-10-31,397684
Miami-Fort Lauderdale,FL,2003-10-31,216551
San Francisco,CA,2003-10-31,569831
Riverside,CA,2003-10-31,231807
San Diego,CA,2003-10-31,441473
Tampa,FL,2003-10-31,151492
Sacramento,CA,2003-10-31,304598
Orlando,FL,2003-10-31,167538
San Jose,CA,2003-10-31,527681
Jacksonville,FL,2003-10-31,156298
Fresno,CA,2003-10-31,184977
Bakersfield,CA,2003-10-31,161088
Ventura,CA,2003-10-31,440742
North Port-Sarasota-Bradenton,FL,2003-10-31,202700
Stockton,CA,2003-10-31,226377
Fort Myers,FL,2003-10-31,193094
Lakeland,FL,2003-10-31,122496
Daytona Beach,FL,2003-10-31,143260
Melbourne,FL,2003-10-31,147461
Santa Rosa,CA,2003-10-31,462776
Pensacola,FL,2003-10-31,119646
Visalia,CA,2003-10-31,131196
Port St. Lucie,FL,2003-10-31,167011
Santa Maria-Santa Barbara,CA,2003-10-31,550010
Salinas,CA,2003-10-31,404293
Vallejo,CA,2003-10-31,297187
Tallahassee,FL,2003-10-31,135144
Naples,FL,2003-10-31,287363
San Luis Obispo,CA,2003-10-31,439620
Gainesville,FL,2003-10-31,143566
Santa Cruz,CA,2003-10-31,553414
Crestview-Fort Walton Beach-Destin,FL,2003-10-31,163270
Panama City,FL,2003-10-31,141312
Redding,CA,2003-10-31,158917
Punta Gorda,FL,2003-10-31,143964
Homosassa Springs,FL,2003-10-31,113389
Vero Beach,FL,2003-10-31,159126
Napa,CA,2003-10-31,416095
The Villages,FL,2003-10-31,162739
Lake City,FL,2003-10-31,81106
Okeechobee,FL,2003-10-31,113821
Clewiston,FL,2003-10-31,89823
Arcadia,FL,2003-10-31,88142
Wauchula,FL,2003-10-31,71488
Los Angeles-Long Beach-Anaheim,CA,2003-11-30,404941
Miami-Fort Lauderdale,FL,2003-11-30,219546
San Francisco,CA,2003-11-30,575750
Riverside,CA,2003-11-30,236272
San Diego,CA,2003-11-30,448166
Tampa,FL,2003-11-30,153050
Sacramento,CA,2003-11-30,307924
Orlando,FL,2003-11-30,169017
San Jose,CA,2003-11-30,531286
Jacksonville,FL,2003-11-30,157646
Fresno,CA,2003-11-30,188396
Bakersfield,CA,2003-11-30,164269
Ventura,CA,2003-11-30,449188
North Port-Sarasota-Bradenton,FL,2003-11-30,204927
Stockton,CA,2003-11-30,228991
Fort Myers,FL,2003-11-30,195064
Lakeland,FL,2003-11-30,123438
Daytona Beach,FL,2003-11-30,145178
Melbourne,FL,2003-11-30,149593
Santa Rosa,CA,2003-11-30,468038
Pensacola,FL,2003-11-30,120440
Visalia,CA,2003-11-30,133538
Port St. Lucie,FL,2003-11-30,169442
Santa Maria-Santa Barbara,CA,2003-11-30,554637
Salinas,CA,2003-11-30,409084
Vallejo,CA,2003-11-30,300741
Tallahassee,FL,2003-11-30,136560
Naples,FL,2003-11-30,290329
San Luis Obispo,CA,2003-11-30,443431
Gainesville,FL,2003-11-30,145275
Santa Cruz,CA,2003-11-30,555642
Crestview-Fort Walton Beach-Destin,FL,2003-11-30,165125
Panama City,FL,2003-11-30,142923
Redding,CA,2003-11-30,161247
Punta Gorda,FL,2003-11-30,145973
Homosassa Springs,FL,2003-11-30,114045
Vero Beach,FL,2003-11-30,160951
Napa,CA,2003-11-30,421072
The Villages,FL,2003-11-30,163660
Lake City,FL,2003-11-30,82471
Okeechobee,FL,2003-11-30,115233
Clewiston,FL,2003-11-30,90743
Arcadia,FL,2003-11-30,89050
Wauchula,FL,2003-11-30,72255
Los Angeles-Long Beach-Anaheim,CA,2003-12-31,412176
Miami-Fort Lauderdale,FL,2003-12-31,222188
San Francisco,CA,2003-12-31,582581
Riverside,CA,2003-12-31,240588
San Diego,CA,2003-12-31,451358
Tampa,FL,2003-12-31,154688
Sacramento,CA,2003-12-31,311836
Orlando,FL,2003-12-31,170638
San Jose,CA,2003-12-31,536006
Jacksonville,FL,2003-12-31,158867
Fresno,CA,2003-12-31,191681
Bakersfield,CA,2003-12-31,167242
Ventura,CA,2003-12-31,457874
North Port-Sarasota-Bradenton,FL,2003-12-31,206983
Stockton,CA,2003-12-31,231701
Fort Myers,FL,2003-12-31,196831
Lakeland,FL,2003-12-31,124564
Daytona Beach,FL,2003-12-31,147082
Melbourne,FL,2003-12-31,151684
Santa Rosa,CA,2003-12-31,472289
Pensacola,FL,2003-12-31,121035
Visalia,CA,2003-12-31,135489
Port St. Lucie,FL,2003-12-31,171786
Santa Maria-Santa Barbara,CA,2003-12-31,558903
Salinas,CA,2003-12-31,415340
Vallejo,CA,2003-12-31,304698
Tallahassee,FL,2003-12-31,138022
Naples,FL,2003-12-31,293942
San Luis Obispo,CA,2003-12-31,447294
Gainesville,FL,2003-12-31,147171
Santa Cruz,CA,2003-12-31,559065
Crestview-Fort Walton Beach-Destin,FL,2003-12-31,167832
Panama City,FL,2003-12-31,144342
Redding,CA,2003-12-31,162663
Punta Gorda,FL,2003-12-31,148272
Homosassa Springs,FL,2003-12-31,114765
Vero Beach,FL,2003-12-31,162810
Napa,CA,2003-12-31,424871
The Villages,FL,2003-12-31,164652
Lake City,FL,2003-12-31,83007
Okeechobee,FL,2003-12-31,116147
Clewiston,FL,2003-12-31,91615
Arcadia,FL,2003-12-31,89917
Wauchula,FL,2003-12-31,73520
Los Angeles-Long Beach-Anaheim,CA,2004-01-31,420832
Miami-Fort Lauderdale,FL,2004-01-31,225264
San Francisco,CA,2004-01-31,590625
Riverside,CA,2004-01-31,244921
San Diego,CA,2004-01-31,458281
Tampa,FL,2004-01-31,156084
Sacramento,CA,2004-01-31,315791
Orlando,FL,2004-01-31,172279
San Jose,CA,2004-01-31,542541
Jacksonville,FL,2004-01-31,160096
Fresno,CA,2004-01-31,194674
Bakersfield,CA,2004-01-31,170602
Ventura,CA,2004-01-31,467141
North Port-Sarasota-Bradenton,FL,2004-01-31,208951
Stockton,CA,2004-01-31,234742
Fort Myers,FL,2004-01-31,198317
Lakeland,FL,2004-01-31,125627
Daytona Beach,FL,2004-01-31,148843
Melbourne,FL,2004-01-31,153861
Santa Rosa,CA,2004-01-31,477845
Pensacola,FL,2004-01-31,121803
Visalia,CA,2004-01-31,137519
Port St. Lucie,FL,2004-01-31,174596
Santa Maria-Santa Barbara,CA,2004-01-31,566786
Salinas,CA,2004-01-31,420551
Vallejo,CA,2004-01-31,308901
Tallahassee,FL,2004-01-31,139219
Naples,FL,2004-01-31,297265
San Luis Obispo,CA,2004-01-31,452046
Gainesville,FL,2004-01-31,149092
Santa Cruz,CA,2004-01-31,564034
Crestview-Fort Walton Beach-Destin,FL,2004-01-31,169873
Panama City,FL,2004-01-31,146120
Redding,CA,2004-01-31,165044
Punta Gorda,FL,2004-01-31,150438
Homosassa Springs,FL,2004-01-31,115602
Vero Beach,FL,2004-01-31,164901
Napa,CA,2004-01-31,428872
The Villages,FL,2004-01-31,165404
Lake City,FL,2004-01-31,83087
Okeechobee,FL,2004-01-31,116624
Clewiston,FL,2004-01-31,92496
Arcadia,FL,2004-01-31,90777
Wauchula,FL,2004-01-31,74165
Los Angeles-Long Beach-Anaheim,CA,2004-02-29,429643
Miami-Fort Lauderdale,FL,2004-02-29,228176
San Francisco,CA,2004-02-29,599052
Riverside,CA,2004-02-29,249669
San Diego,CA,2004-02-29,467424
Tampa,FL,2004-02-29,157546
Sacramento,CA,2004-02-29,320460
Orlando,FL,2004-02-29,173968
San Jose,CA,2004-02-29,547924
Jacksonville,FL,2004-02-29,161362
Fresno,CA,2004-02-29,198186
Bakersfield,CA,2004-02-29,173469
Ventura,CA,2004-02-29,474261
North Port-Sarasota-Bradenton,FL,2004-02-29,211028
Stockton,CA,2004-02-29,237184
Fort Myers,FL,2004-02-29,200234
Lakeland,FL,2004-02-29,126745
Daytona Beach,FL,2004-02-29,150458
Melbourne,FL,2004-02-29,156237
Santa Rosa,CA,2004-02-29,483508
Pensacola,FL,2004-02-29,122659
Visalia,CA,2004-02-29,139550
Port St. Lucie,FL,2004-02-29,177544
Santa Maria-Santa Barbara,CA,2004-02-29,575627
Salinas,CA,2004-02-29,426155
Vallejo,CA,2004-02-29,312583
Tallahassee,FL,2004-02-29,140430
Naples,FL,2004-02-29,300812
San Luis Obispo,CA,2004-02-29,459542
Gainesville,FL,2004-02-29,151097
Santa Cruz,CA,2004-02-29,572333
Crestview-Fort Walton Beach-Destin,FL,2004-02-29,172256
Panama City,FL,2004-02-29,148241
Redding,CA,2004-02-29,166645
Punta Gorda,FL,2004-02-29,152462
Homosassa Springs,FL,2004-02-29,116680
Vero Beach,FL,2004-02-29,167208
Napa,CA,2004-02-29,435424
The Villages,FL,2004-02-29,166489
Lake City,FL,2004-02-29,83466
Okeechobee,FL,2004-02-29,116901
Clewiston,FL,2004-02-29,93911
Arcadia,FL,2004-02-29,92244
Wauchula,FL,2004-02-29,75281
Los Angeles-Long Beach-Anaheim,CA,2004-03-31,439060
Miami-Fort Lauderdale,FL,2004-03-31,231289
San Francisco,CA,2004-03-31,608965
Riverside,CA,2004-03-31,255420
San Diego,CA,2004-03-31,478074
Tampa,FL,2004-03-31,159099
Sacramento,CA,2004-03-31,325362
Orlando,FL,2004-03-31,175385
San Jose,CA,2004-03-31,552413
Jacksonville,FL,2004-03-31,162937
Fresno,CA,2004-03-31,202073
Bakersfield,CA,2004-03-31,176388
Ventura,CA,2004-03-31,481538
North Port-Sarasota-Bradenton,FL,2004-03-31,213387
Stockton,CA,2004-03-31,240195
Fort Myers,FL,2004-03-31,201855
Lakeland,FL,2004-03-31,127755
Daytona Beach,FL,2004-03-31,152568
Melbourne,FL,2004-03-31,159427
Santa Rosa,CA,2004-03-31,491011
Pensacola,FL,2004-03-31,123860
Visalia,CA,2004-03-31,142262
Port St. Lucie,FL,2004-03-31,180134
Santa Maria-Santa Barbara,CA,2004-03-31,583781
Salinas,CA,2004-03-31,431074
Vallejo,CA,2004-03-31,316507
Tallahassee,FL,2004-03-31,141797
Naples,FL,2004-03-31,303771
San Luis Obispo,CA,2004-03-31,466977
Gainesville,FL,2004-03-31,152592
Santa Cruz,CA,2004-03-31,579034
Crestview-Fort Walton Beach-Destin,FL,2004-03-31,174362
Panama City,FL,2004-03-31,150830
Redding,CA,2004-03-31,168930
Punta Gorda,FL,2004-03-31,154683
Homosassa Springs,FL,2004-03-31,118068
Vero Beach,FL,2004-03-31,169411
Napa,CA,2004-03-31,441481
The Villages,FL,2004-03-31,167689
Lake City,FL,2004-03-31,82695
Okeechobee,FL,2004-03-31,117296
Clewiston,FL,2004-03-31,95376
Arcadia,FL,2004-03-31,93779
Wauchula,FL,2004-03-31,75979
Los Angeles-Long Beach-Anaheim,CA,2004-04-30,449221
Miami-Fort Lauderdale,FL,2004-04-30,234151
San Francisco,CA,2004-04-30,617738
Riverside,CA,2004-04-30,260978
San Diego,CA,2004-04-30,486463
Tampa,FL,2004-04-30,160606
Sacramento,CA,2004-04-30,329372
Orlando,FL,2004-04-30,176844
San Jose,CA,2004-04-30,558845
Jacksonville,FL,2004-04-30,164567
Fresno,CA,2004-04-30,205949
Bakersfield,CA,2004-04-30,179196
Ventura,CA,2004-04-30,489616
North Port-Sarasota-Bradenton,FL,2004-04-30,216002
Stockton,CA,2004-04-30,243394
Fort Myers,FL,2004-04-30,204144
Lakeland,FL,2004-04-30,128569
Daytona Beach,FL,2004-04-30,154672
Melbourne,FL,2004-04-30,162424
Santa Rosa,CA,2004-04-30,497341
Pensacola,FL,2004-04-30,124898
Visalia,CA,2004-04-30,144548
Port St. Lucie,FL,2004-04-30,182734
Santa Maria-Santa Barbara,CA,2004-04-30,590175
Salinas,CA,2004-04-30,438550
Vallejo,CA,2004-04-30,320668
Tallahassee,FL,2004-04-30,143413
Naples,FL,2004-04-30,306724
San Luis Obispo,CA,2004-04-30,474602
Gainesville,FL,2004-04-30,154379
Santa Cruz,CA,2004-04-30,587908
Crestview-Fort Walton Beach-Destin,FL,2004-04-30,177151
Panama City,FL,2004-04-30,153156
Redding,CA,2004-04-30,171072
Punta Gorda,FL,2004-04-30,156894
Homosassa Springs,FL,2004-04-30,119365
Vero Beach,FL,2004-04-30,171690
Napa,CA,2004-04-30,447611
The Villages,FL,2004-04-30,169079
Lake City,FL,2004-04-30,82012
Okeechobee,FL,2004-04-30,117694
Clewiston,FL,2004-04-30,96913
Arcadia,FL,2004-04-30,95394
Wauchula,FL,2004-04-30,77310
Los Angeles-Long Beach-Anaheim,CA,2004-05-31,460664
Miami-Fort Lauderdale,FL,2004-05-31,237537
San Francisco,CA,2004-05-31,627575
Riverside,CA,2004-05-31,266941
San Diego,CA,2004-05-31,494424
Tampa,FL,2004-05-31,162385
Sacramento,CA,2004-05-31,334698
Orlando,FL,2004-05-31,178489
San Jose,CA,2004-05-31,566978
Jacksonville,FL,2004-05-31,166280
Fresno,CA,2004-05-31,210291
Bakersfield,CA,2004-05-31,182558
Ventura,CA,2004-05-31,501028
North Port-Sarasota-Bradenton,FL,2004-05-31,218650
Stockton,CA,2004-05-31,248216
Fort Myers,FL,2004-05-31,206754
Lakeland,FL,2004-05-31,129401
Daytona Beach,FL,2004-05-31,156922
Melbourne,FL,2004-05-31,165774
Santa Rosa,CA,2004-05-31,505265
Pensacola,FL,2004-05-31,125905
Visalia,CA,2004-05-31,147626
Port St. Lucie,FL,2004-05-31,185425
Santa Maria-Santa Barbara,CA,2004-05-31,596731
Salinas,CA,2004-05-31,447481
Vallejo,CA,2004-05-31,324872
Tallahassee,FL,2004-05-31,144926
Naples,FL,2004-05-31,309405
San Luis Obispo,CA,2004-05-31,481780
Gainesville,FL,2004-05-31,156494
Santa Cruz,CA,2004-05-31,598165
Crestview-Fort Walton Beach-Destin,FL,2004-05-31,180524
Panama City,FL,2004-05-31,155688
Redding,CA,2004-05-31,173476
Punta Gorda,FL,2004-05-31,159291
Homosassa Springs,FL,2004-05-31,120773
Vero Beach,FL,2004-05-31,173999
Napa,CA,2004-05-31,451126
The Villages,FL,2004-05-31,170979
Lake City,FL,2004-05-31,81464
Okeechobee,FL,2004-05-31,118892
Clewiston,FL,2004-05-31,98123
Arcadia,FL,2004-05-31,96643
Wauchula,FL,2004-05-31,78359
Los Angeles-Long Beach-Anaheim,CA,2004-06-30,472589
Miami-Fort Lauderdale,FL,2004-06-30,241257
San Francisco,CA,2004-06-30,637216
Riverside,CA,2004-06-30,273619
San Diego,CA,2004-06-30,505313
Tampa,FL,2004-06-30,164393
Sacramento,CA,2004-06-30,340465
Orlando,FL,2004-06-30,180559
San Jose,CA,2004-06-30,576298
Jacksonville,FL,2004-06-30,167994
Fresno,CA,2004-06-30,214339
Bakersfield,CA,2004-06-30,186062
Ventura,CA,2004-06-30,514569
North Port-Sarasota-Bradenton,FL,2004-06-30,221467
Stockton,CA,2004-06-30,254200
Fort Myers,FL,2004-06-30,210198
Lakeland,FL,2004-06-30,130352
Daytona Beach,FL,2004-06-30,158856
Melbourne,FL,2004-06-30,169268
Santa Rosa,CA,2004-06-30,513279
Pensacola,FL,2004-06-30,126857
Visalia,CA,2004-06-30,150741
Port St. Lucie,FL,2004-06-30,188807
Santa Maria-Santa Barbara,CA,2004-06-30,604886
Salinas,CA,2004-06-30,457237
Vallejo,CA,2004-06-30,329988
Tallahassee,FL,2004-06-30,146396
Naples,FL,2004-06-30,313581
San Luis Obispo,CA,2004-06-30,489495
Gainesville,FL,2004-06-30,159055
Santa Cruz,CA,2004-06-30,609699
Crestview-Fort Walton Beach-Destin,FL,2004-06-30,183960
Panama City,FL,2004-06-30,158302
Redding,CA,2004-06-30,176372
Punta Gorda,FL,2004-06-30,161695
Homosassa Springs,FL,2004-06-30,121922
Vero Beach,FL,2004-06-30,176901
Napa,CA,2004-06-30,455746
The Villages,FL,2004-06-30,172877
Lake City,FL,2004-06-30,82300
Okeechobee,FL,2004-06-30,120168
Clewiston,FL,2004-06-30,99462
Arcadia,FL,2004-06-30,98008
Wauchula,FL,2004-06-30,79427
Los Angeles-Long Beach-Anaheim,CA,2004-07-31,482766
Miami-Fort Lauderdale,FL,2004-07-31,245272
San Francisco,CA,2004-07-31,647900
Riverside,CA,2004-07-31,281333
San Diego,CA,2004-07-31,514972
Tampa,FL,2004-07-31,166852
Sacramento,CA,2004-07-31,348630
Orlando,FL,2004-07-31,182934
San Jose,CA,2004-07-31,583657
Jacksonville,FL,2004-07-31,169758
Fresno,CA,2004-07-31,219224
Bakersfield,CA,2004-07-31,190736
Ventura,CA,2004-07-31,528163
North Port-Sarasota-Bradenton,FL,2004-07-31,224625
Stockton,CA,2004-07-31,260315
Fort Myers,FL,2004-07-31,213669
Lakeland,FL,2004-07-31,131618
Daytona Beach,FL,2004-07-31,161255
Melbourne,FL,2004-07-31,172928
Santa Rosa,CA,2004-07-31,522939
Pensacola,FL,2004-07-31,128278
Visalia,CA,2004-07-31,154303
Port St. Lucie,FL,2004-07-31,191876
Santa Maria-Santa Barbara,CA,2004-07-31,614942
Salinas,CA,2004-07-31,466493
Vallejo,CA,2004-07-31,335406
Tallahassee,FL,2004-07-31,148098
Naples,FL,2004-07-31,318156
San Luis Obispo,CA,2004-07-31,498473
Gainesville,FL,2004-07-31,161404
Santa Cruz,CA,2004-07-31,617631
Crestview-Fort Walton Beach-Destin,FL,2004-07-31,187665
Panama City,FL,2004-07-31,161800
Redding,CA,2004-07-31,179722
Punta Gorda,FL,2004-07-31,164302
Homosassa Springs,FL,2004-07-31,123481
Vero Beach,FL,2004-07-31,180074
Napa,CA,2004-07-31,462144
The Villages,FL,2004-07-31,174922
Lake City,FL,2004-07-31,83420
Okeechobee,FL,2004-07-31,122193
Clewiston,FL,2004-07-31,101091
Arcadia,FL,2004-07-31,99618
Wauchula,FL,2004-07-31,80683
Los Angeles-Long Beach-Anaheim,CA,2004-08-31,491259
Miami-Fort Lauderdale,FL,2004-08-31,249512
San Francisco,CA,2004-08-31,657551
Riverside,CA,2004-08-31,289833
San Diego,CA,2004-08-31,524055
Tampa,FL,2004-08-31,169377
Sacramento,CA,2004-08-31,356332
Orlando,FL,2004-08-31,185673
San Jose,CA,2004-08-31,591884
Jacksonville,FL,2004-08-31,171639
Fresno,CA,2004-08-31,223695
Bakersfield,CA,2004-08-31,196652
Ventura,CA,2004-08-31,538217
North Port-Sarasota-Bradenton,FL,2004-08-31,228417
Stockton,CA,2004-08-31,266067
Fort Myers,FL,2004-08-31,217156
Lakeland,FL,2004-08-31,133310
Daytona Beach,FL,2004-08-31,164144
Melbourne,FL,2004-08-31,176550
Santa Rosa,CA,2004-08-31,531431
Pensacola,FL,2004-08-31,130084
Visalia,CA,2004-08-31,157864
Port St. Lucie,FL,2004-08-31,195634
Santa Maria-Santa Barbara,CA,2004-08-31,625820
Salinas,CA,2004-08-31,475139
Vallejo,CA,2004-08-31,341397
Tallahassee,FL,2004-08-31,150165
Naples,FL,2004-08-31,324111
San Luis Obispo,CA,2004-08-31,507004
Gainesville,FL,2004-08-31,163131
Santa Cruz,CA,2004-08-31,622544
Crestview-Fort Walton Beach-Destin,FL,2004-08-31,191161
Panama City,FL,2004-08-31,165475
Redding,CA,2004-08-31,183724
Punta Gorda,FL,2004-08-31,166896
Homosassa Springs,FL,2004-08-31,124856
Vero Beach,FL,2004-08-31,184429
Napa,CA,2004-08-31,469220
The Villages,FL,2004-08-31,176632
Lake City,FL,2004-08-31,84385
Okeechobee,FL,2004-08-31,123616
Clewiston,FL,2004-08-31,102875
Arcadia,FL,2004-08-31,101410
Wauchula,FL,2004-08-31,82066
Los Angeles-Long Beach-Anaheim,CA,2004-09-30,499593
Miami-Fort Lauderdale,FL,2004-09-30,253908
San Francisco,CA,2004-09-30,667640
Riverside,CA,2004-09-30,296956
San Diego,CA,2004-09-30,533293
Tampa,FL,2004-09-30,171895
Sacramento,CA,2004-09-30,364225
Orlando,FL,2004-09-30,188576
San Jose,CA,2004-09-30,598456
Jacksonville,FL,2004-09-30,173542
